Number,Name,Rx Freq,Tx Freq,Ch Mode,Power,Rx Tone,Tx Tone,Color Code,Rx Group List,Contact,Repeater Slot
1005,VK5RHO 2m Adlde,146.85000,146.25000,Analog,High,None,None,0,0,0,1
1006,VK5RLD 2m Rvlnd,147.32500,147.92500,Analog,High,None,None,0,0,0,1
1007,VK5RLH 2m CntNt,146.92500,146.32500,Analog,High,None,None,0,0,0,1
1008,VK5RLZ 2m AdNth,146.62500,146.02500,Analog,High,None,None,0,0,0,1
1009,VK5RMB 2m MBdge,146.87500,146.27500,Analog,High,None,None,0,0,0,1
1010,VK5RMG 2m MtGmb,146.90000,146.30000,Analog,High,None,None,0,0,0,1
1011,VK5RMN 2m PtPri,146.70000,146.10000,Analog,High,None,None,0,0,0,1
1012,VK5RSE 2m Mlcnt,146.80000,146.20000,Analog,High,None,None,0,0,0,1
1013,VK5RSV 2mAdlSth,146.67500,146.07500,Analog,High,None,None,0,0,0,1
1014,VK7RAD 2m Hbrt,146.70000,146.10000,Analog,High,None,141.3,0,0,0,1
1015,VK7RAD 2mHbrt2,147.97500,147.37500,Analog,High,None,None,0,0,0,1
1016,VK7RAF 2m Hbrt,146.65000,146.05000,Analog,High,None,123.0,0,0,0,1
1017,VK7RBI 2m SETas,147.30000,147.30000,Analog,High,None,114.8,0,0,0,1
1018,VK7RVP 2m NWtas,146.72500,146.12500,Analog,High,None,91.5,0,0,0,1
1019,VK7RWC 2m W Cst,147.07500,147.67500,Analog,High,None,123.0,0,0,0,1
